collection,lesson,review_url
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-19-does-it-get-cold-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L19_111014_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-16-how-would-you-describe-your-personality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L16_102014_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-18-interviewing-for-a-job-at-a-big-vietnamese-company,https://mdn.illops.net/vietnamesepod101/LB_S1L18_110314_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-17-what-are-your-vietnamese-vacation-plans,https://mdn.illops.net/vietnamesepod101/LB_S1L17_102714_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-14-letting-your-feelings-out-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L14_100614_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-13-disagreeing-with-your-vietnamese-friend,https://mdn.illops.net/vietnamesepod101/LB_S1L13_092914_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-15-which-vietnamese-person-does-this-ipad-belong-to,https://mdn.illops.net/vietnamesepod101/LB_S1L15_101314_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-12-how-often-do-you-go-to-the-movies-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L12_092214_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-11-which-type-of-vietnamese-train-ticket-would-you-like,https://mdn.illops.net/vietnamesepod101/LB_S1L11_091514_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-10-declining-an-invitation-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L10_090814_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-8-talking-transport-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L8_082514_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-9-getting-some-exercise-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L9_090114_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-7-can-you-tell-me-your-symptoms-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L7_081814_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-6-deciding-on-dinner-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L6_081114_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-5-finding-your-way-to-a-famous-vietnamese-tourist-attraction,https://mdn.illops.net/vietnamesepod101/LB_S1L5_080414_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-4-feeling-the-heat-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L4_072814_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-3-making-an-appointment-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L3_072114_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-2-who-is-doing-what-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L2_071414_vpod101_review.mp3
make-comparisons-and-appointments-lower-beginner-vietnamese,lower-beginner-1-whats-your-vietnamese-friends-name,https://mdn.illops.net/vietnamesepod101/LB_S1L1_070714_vpod101_review.mp3
vietnamese-vocab-builder,astronomy,-1
vietnamese-vocab-builder,describing-time-common-words,-1
vietnamese-vocab-builder,career-common-terms,-1
vietnamese-vocab-builder,academic-writing-common-terms,-1
vietnamese-vocab-builder,the-legal-system-common-terms,-1
vietnamese-vocab-builder,economics-common-terms,-1
vietnamese-vocab-builder,diet,-1
vietnamese-vocab-builder,immigration,-1
vietnamese-vocab-builder,government,-1
vietnamese-vocab-builder,environment,-1
vietnamese-vocab-builder,art,-1
sound-like-a-native-vietnamese-pronunciation,pronunciation-4-vietnamese-accents,-1
sound-like-a-native-vietnamese-pronunciation,pronunciation-2-basic-vietnamese-vowels-and-diphthongs,-1
vietnamese-vocab-builder,social-media,-1
sound-like-a-native-vietnamese-pronunciation,pronunciation-3-vietnamese-tones,-1
vietnamese-vocab-builder,college-and-university,-1
vietnamese-vocab-builder,wedding,-1
vietnamese-vocab-builder,jewelry,-1
vietnamese-vocab-builder,real-estate,-1
vietnamese-vocab-builder,bank,-1
vietnamese-vocab-builder,body-organs,-1
vietnamese-vocab-builder,fairy-tale,-1
vietnamese-vocab-builder,money,-1
vietnamese-vocab-builder,baby-caring,-1
vietnamese-vocab-builder,marriage,-1
vietnamese-vocab-builder,entertainment,-1
vietnamese-vocab-builder,law,-1
vietnamese-vocab-builder,shape,-1
vietnamese-vocab-builder,nutrition,-1
vietnamese-vocab-builder,rooms-in-a-house,-1
vietnamese-vocab-builder,war,-1
vietnamese-vocab-builder,summer-clothes-and-accessories,-1
vietnamese-vocab-builder,body-parts,-1
vietnamese-vocab-builder,job-search,-1
vietnamese-vocab-builder,death,-1
vietnamese-vocab-builder,trade,-1
vietnamese-vocab-builder,world-continents-and-territories,-1
vietnamese-vocab-builder,birthday,-1
sound-like-a-native-vietnamese-pronunciation,pronunciation-1-the-pronunciation-of-consonants-in-vietnamese,-1
vietnamese-vocab-builder,numbers,-1
vietnamese-vocab-builder,mustknow-adverbs-and-phrases-for-connecting-thoughts,-1
vietnamese-vocab-builder,mustknow-terms-for-family-members,-1
vietnamese-vocab-builder,mustknow-math-words-and-phrases,-1
vietnamese-vocab-builder,production,-1
vietnamese-vocab-builder,school-supplies,-1
vietnamese-vocab-builder,top-10-foods-that-will-make-you-live-longer,-1
vietnamese-vocab-builder,20-common-words-for-occupations,-1
vietnamese-vocab-builder,traveling,-1
vietnamese-vocab-builder,marine-animals,-1
vietnamese-vocab-builder,world-cup,-1
vietnamese-vocab-builder,media,-1
vietnamese-vocab-builder,competition,-1
vietnamese-vocab-builder,hygiene,-1
vietnamese-vocab-builder,natural-disasters,-1
vietnamese-vocab-builder,bedroom,-1
vietnamese-vocab-builder,clothing-related-actions,-1
vietnamese-vocab-builder,your-face,-1
vietnamese-vocab-builder,food-fruits-and-vegetables,-1
vietnamese-vocab-builder,clothing,-1
vietnamese-vocab-builder,top-38-languages-spoken-in-the-world,-1
vietnamese-vocab-builder,travel,-1
vietnamese-vocab-builder,religion,-1
vietnamese-vocab-builder,vehicles,-1
vietnamese-vocab-builder,trains,-1
vietnamese-vocab-builder,school-subjects,-1
vietnamese-vocab-builder,workplace,-1
vietnamese-vocab-builder,shopping,-1
vietnamese-vocab-builder,technology,-1
vietnamese-vocab-builder,fruit,-1
vietnamese-vocab-builder,restaurant,-1
vietnamese-vocab-builder,school,-1
vietnamese-vocab-builder,position-direction,-1
vietnamese-vocab-builder,meetings,-1
vietnamese-vocab-builder,home-interior,-1
vietnamese-vocab-builder,home-items,-1
vietnamese-vocab-builder,food-utensils-tableware,-1
vietnamese-vocab-builder,computer,-1
vietnamese-vocab-builder,labor-day-in-the-united-states,-1
vietnamese-vocab-builder,clothing-accessories,-1
vietnamese-vocab-builder,around-town,-1
vietnamese-vocab-builder,body-describing-the-body,-1
vietnamese-vocab-builder,world-countries,-1
vietnamese-vocab-builder,people-feelings,-1
vietnamese-vocab-builder,kitchen,-1
vietnamese-vocab-builder,meals,-1
vietnamese-vocab-builder,jobs-work,-1
vietnamese-vocab-builder,fourth-of-july-in-the-united-states,-1
vietnamese-vocab-builder,home-electronics,-1
vietnamese-vocab-builder,in-the-classroom,-1
vietnamese-vocab-builder,animals,-1
inner-circle,january-2014-your-new-years-resolution-solution,-1
inner-circle,february-2014-adjust-your-routines-so-you-dont-fail-your-vietnamese-goals,-1
vietnamese-vocab-builder,common-actions,-1
inner-circle,march-2014-secrets-to-staying-motivated-within-in-the-vietnamese-learning-routine,-1
inner-circle,april-2014-how-to-achieve-your-vietnamese-goal-when-your-motivation-is-low,-1
inner-circle,may-2014-mastering-vietnamese-with-an-online-tutor-vs-an-inperson-tutor,-1
inner-circle,june-2014-prepare-review-speak-more-vietnamese-with-the-custom-lists-app,-1
inner-circle,july-2014-three-tactics-for-maximizing-time-making-more-vietnamese-progress-with-this-app,-1
inner-circle,october-2014-the-power-of-a-deadline-as-a-strategy-to-master-vietnamese,-1
inner-circle,january-2015-your-why-will-guarantee-your-2015-vietnamese-learning-success,-1
inner-circle,november-2014-the-power-of-reading-reminders-for-mastering-vietnamese,-1
inner-circle,september-2014-two-steps-forward-one-step-back-losing-vietnamese-progress-bouncing-back,-1
inner-circle,august-2014-youre-never-fully-prepared-until-you-immerse-yourself-in-vietnamese,-1
inner-circle,december-2014-the-power-of-rewards-for-smashing-your-vietnamese-learning-goals,-1
inner-circle,february-2015-utter-vietnamese-learning-failure-how-to-bounce-back,-1
vietnamese-vocab-builder,airport,-1
vietnamese-vocab-builder,green-vocabulary-for-earth-day,-1
vietnamese-vocab-builder,entertainment,-1
vietnamese-vocab-builder,armed-forces-day-in-the-united-states,-1
vietnamese-vocab-builder,mothers-day,-1
vietnamese-vocab-builder,daily-life-related-actions,-1
vietnamese-vocab-builder,food-ingredients,-1
vietnamese-vocab-builder,cooking-related-actions,-1
vietnamese-vocab-builder,the-top-one-million-words-you-need-to-know-for-april-fools-day,-1
vietnamese-vocab-builder,clothes,-1
vietnamese-vocab-builder,easter,-1
vietnamese-vocab-builder,march-madness-basketball,-1
vietnamese-vocab-builder,st-patricks-day,-1
vietnamese-vocab-builder,cooking,-1
vietnamese-vocab-builder,washingtons-birthday,-1
vietnamese-vocab-builder,must-know-valentines-day-vocabulary,-1
vietnamese-vocab-builder,buildings,-1
vietnamese-vocab-builder,geography,-1
vietnamese-vocab-builder,top-15-words-for-winter-snow-days,-1
vietnamese-vocab-builder,vocabulary-and-phrases-at-the-restaurant,-1
vietnamese-vocab-builder,food,-1
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-49-asking-for-help-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L49_061416_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-50-weather-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L50_062116_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-48-getting-medicine-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L48_060716_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-46-im-a-vegetarian-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L46_052416_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-47-getting-medical-assistance-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L47_053116_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-44-renting-a-telephone-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L44_051016_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-43-english-info-guide-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L43_050316_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-45-how-do-you-eat-this-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L45_051716_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-42-one-ticket-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L42_042616_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-41-buying-phone-cards-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L41_041916_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-40-foreign-exchange-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L40_041216_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-39-what-time-does-it-close-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L39_040516_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-38-using-the-post-office-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L38_032916_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-37-hotel-in-southern-vietnam-3-do-you-have-power-converters,https://mdn.illops.net/vietnamesepod101/S_S2L37_032216_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-36-hotel-in-southern-vietnam-2-more-please,https://mdn.illops.net/vietnamesepod101/S_S2L36_031516_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-35-hotel-in-southern-vietnam-1-checking-in,https://mdn.illops.net/vietnamesepod101/S_S2L35_030816_vpod101_review.mp3
inner-circle,march-2015-exceed-expectations-improve-your-vietnamese-through-preparation,-1
inner-circle,may-2015-how-tipping-points-will-bring-you-closer-to-your-vietnamese-goals,-1
inner-circle,june-2015-why-your-worst-days-are-the-best-days-to-study-vietnamese,-1
inner-circle,july-2015-the-analysis-paralysis-of-learning-vietnamese-how-to-beat-it,-1
inner-circle,april-2015-three-effective-vietnamese-learning-habits-youll-learn-on-a-plane,-1
inner-circle,august-2015-how-far-youve-come-the-law-of-increasing-motivation,-1
inner-circle,september--a-guaranteed-way-to-double-your-vietnamese-speaking-time,-1
inner-circle,october--netflix-and-the-best-ways-to-enjoy-learning-vietnamese,-1
inner-circle,november--the-2-dirty-little-secrets-for-mastering-vietnamese,-1
inner-circle,december--how-mastering-a-language-has-changed-my-life,-1
inner-circle,march-2016-how-to-set-the-ship-straight-with-the-routine-reminder-checklist,-1
inner-circle,february-2016-7-minutes-7-seconds-to-vietnamese-learning-success,-1
inner-circle,january-2016-get-a-big-head-start-with-your-language-profile-cheat-sheet,-1
inner-circle,may-2016-pressing-reset-the-problem-with-failing-vietnamese-goals,-1
inner-circle,june-2016-how-to-reach-your-vietnamese-goals-by-taking-a-step-back,-1
inner-circle,april-2016-technology-and-technique-7-tested-timeless-ways-to-learn-vietnamese,-1
vietnamese-vocab-builder,happy-new-year-words-phrases-for-the-new-year,-1
vietnamese-vocab-builder,tableware,-1
vietnamese-vocab-builder,top-10-christmas-characters-in-american-culture,-1
vietnamese-vocab-builder,accessories,-1
vietnamese-vocab-builder,12-days-of-christmas,-1
vietnamese-vocab-builder,thanksgiving-day-in-the-united-states,-1
vietnamese-vocab-builder,your-face,-1
vietnamese-vocab-builder,life-events,-1
vietnamese-vocab-builder,veterans-day-in-the-united-states,-1
vietnamese-vocab-builder,sports,-1
vietnamese-vocab-builder,health-concerns,-1
vietnamese-vocab-builder,major-cities,-1
vietnamese-vocab-builder,hobbies,-1
vietnamese-vocab-builder,the-baseball-words-youll-need-for-the-world-series,-1
vietnamese-vocab-builder,body-functions,-1
vietnamese-vocab-builder,study-tools,-1
vietnamese-vocab-builder,studying-a-language,-1
vietnamese-vocab-builder,labor-day-in-the-united-states,-1
vietnamese-vocab-builder,body-using-the-body,-1
vietnamese-vocab-builder,feeling-sad-learn-the-top-21-words-for-negative-emotions,-1
vietnamese-vocab-builder,home-appliances,-1
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-33-write-it-down-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101_review.mp3
vietnamese-vocab-builder,the-top-20-words-for-positive-emotions,-1
vietnamese-vocab-builder,changing-money,-1
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-32-how-do-you-say-this-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-31-what-time-is-it-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-30-can-you-take-my-picture-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-29-directions-in-southern-vietnamese-2,https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-28-directions-in-southern-vietnamese-1,https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-25-counting-11100-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-27-asking-where-you-can-find-something-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-23-riding-the-bus-in-southern-vietnam-3,https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101_review.mp3
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-26-taking-a-taxi-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101_review.mp3
